yearweek,campaign_id,campaign_name,currency,impressions,ctr,cpc,cpm,cost,media,clicks,cost_convertion,store_group_id,tabla_medio,name_storeGroup,campaign,ISOweek,sales
202336,23856697376250231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_CALIFORNIA,USD,111319,0.0159,0.41,6.48,721.75,Facebook,1772,2.41,119,Facebook Weekly,COL_CALIFORNIA,COL_STAGEII,202338,556
202335,23856697376250231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_CALIFORNIA,USD,102520,0.0175,0.4,7.05,722.26,Facebook,1799,2.11,119,Facebook Weekly,COL_CALIFORNIA,COL_STAGEII,202337,301
202334,23856697376250231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_CALIFORNIA,USD,111834,0.0167,0.38,6.42,718.32,Facebook,1871,2.38,119,Facebook Weekly,COL_CALIFORNIA,COL_STAGEII,202336,280
202333,23856697376250231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_CALIFORNIA,USD,115209,0.0154,0.41,6.27,722.69,Facebook,1776,2.24,119,Facebook Weekly,COL_CALIFORNIA,COL_STAGEII,202335,299
202332,23856697376250231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_CALIFORNIA,USD,117965,0.018,0.34,6.13,722.67,Facebook,2127,1.92,119,Facebook Weekly,COL_CALIFORNIA,COL_STAGEII,202334,285
202331,23856697376250231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_CALIFORNIA,USD,123154,0.0198,0.3,5.84,718.84,Facebook,2435,1.64,119,Facebook Weekly,COL_CALIFORNIA,COL_STAGEII,202333,368
202330,23856697376250231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_CALIFORNIA,USD,68720,0.0258,0.28,7.2,494.67,Facebook,1775,1.6,119,Facebook Weekly,COL_CALIFORNIA,COL_STAGEII,202332,279
202344,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,6212,0.0208,0.38,7.88,48.96,Facebook,129,1.48,125,Facebook Weekly,COL_EAST,COL_STAGEII,202346,78
202343,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,26984,0.0195,0.42,8.13,219.33,Facebook,527,1.89,125,Facebook Weekly,COL_EAST,COL_STAGEII,202345,72
202342,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,31098,0.0208,0.35,7.27,226.02,Facebook,648,1.31,125,Facebook Weekly,COL_EAST,COL_STAGEII,202344,87
202341,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,29995,0.0228,0.33,7.5,224.89,Facebook,684,1.4,125,Facebook Weekly,COL_EAST,COL_STAGEII,202343,85
202340,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,31633,0.0223,0.32,7.05,223.13,Facebook,704,1.15,125,Facebook Weekly,COL_EAST,COL_STAGEII,202342,78
202339,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,32306,0.0219,0.32,6.94,224.17,Facebook,709,1.27,125,Facebook Weekly,COL_EAST,COL_STAGEII,202341,73
202338,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,34882,0.0208,0.31,6.41,223.64,Facebook,726,1.33,125,Facebook Weekly,COL_EAST,COL_STAGEII,202340,86
202337,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,34290,0.0225,0.29,6.52,223.69,Facebook,771,1.29,125,Facebook Weekly,COL_EAST,COL_STAGEII,202339,81
202336,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,36402,0.0221,0.28,6.15,224.02,Facebook,805,1.37,125,Facebook Weekly,COL_EAST,COL_STAGEII,202338,158
202335,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,34165,0.025,0.26,6.57,224.5,Facebook,855,1.54,125,Facebook Weekly,COL_EAST,COL_STAGEII,202337,86
202334,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,35897,0.0247,0.25,6.24,223.82,Facebook,888,1.03,125,Facebook Weekly,COL_EAST,COL_STAGEII,202336,116
202333,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,35462,0.0266,0.24,6.31,223.88,Facebook,942,1.07,125,Facebook Weekly,COL_EAST,COL_STAGEII,202335,105
202332,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,37225,0.0257,0.23,6.02,224.2,Facebook,958,0.95,125,Facebook Weekly,COL_EAST,COL_STAGEII,202334,92
202331,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,37977,0.0271,0.22,5.89,223.86,Facebook,1031,0.76,125,Facebook Weekly,COL_EAST,COL_STAGEII,202333,121
202330,23856698711430231,Bra_US_ES_Facebook_Prospecting_Colageina_Convertions_CPA_EAST,USD,22826,0.0341,0.22,7.43,169.68,Facebook,778,0.93,125,Facebook Weekly,COL_EAST,COL_STAGEII,202332,132
202405,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,539,0.0334,0.11,3.76,2.03,Google,18,0.17,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202407,1876
202404,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,12040,0.0346,0.1,3.38,40.64,Google,417,0.13,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202406,1986
202403,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,6948,0.0371,0.16,5.88,40.86,Google,258,0.17,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202405,1932
202402,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,8586,0.0197,0.26,5.06,43.41,Google,169,0.27,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202404,1950
202401,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,2562,0.057,0.29,16.41,42.04,Google,146,0.26,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202403,2057
202350,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,35838,0.0195,0.2,3.93,140.82,Google,698,0.23,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202352,1789
202349,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,104057,0.0305,0.04,1.09,113.58,Google,3173,0.21,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202351,1738
202348,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,66475,0.0308,0.07,2.3,153.13,Google,2047,0.56,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202350,1687
202347,20576103347,Bra_US_ES_Google_Prospecting_Picot_Convertions_CPL_ARIZONA,USD,915,0.0393,0.14,5.64,5.16,Google,36,1.72,134,Google Weekly,PCT_ARIZ,PCT_STAGEI,202349,1578
202426,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,284062,0.0003,2.0,0.56,158.0,Google,79,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202428,1283
202425,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,328614,0.0003,1.45,0.5,165.68,Google,114,0.07,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202427,1186
202424,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,313299,0.0004,1.36,0.59,186.01,Google,137,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202426,1217
202423,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,274732,0.0008,0.78,0.62,171.7,Google,219,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202425,1308
202422,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,326482,0.0005,1.11,0.58,190.59,Google,171,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202424,1317
202421,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,305236,0.0003,2.04,0.69,209.9,Google,103,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202423,1366
202420,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,346024,0.0003,1.78,0.61,209.68,Google,118,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202422,1333
202419,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,404873,0.0004,1.31,0.53,213.0,Google,162,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202421,1564
202418,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,482640,0.0006,0.71,0.43,206.53,Google,289,0.04,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202420,1503
202417,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,576913,0.0005,0.77,0.36,204.97,Google,266,0.05,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202419,1501
202416,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,741823,0.0004,0.75,0.29,214.69,Google,285,0.05,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202418,1494
202415,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,926940,0.0004,0.56,0.24,218.81,Google,391,0.06,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202417,1448
202414,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,672400,0.0006,0.6,0.33,221.34,Google,370,0.05,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202416,1468
202413,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,1152345,0.0005,0.35,0.17,198.08,Google,564,0.06,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202415,1433
202412,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,1213739,0.0004,0.42,0.17,210.58,Google,506,0.07,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202414,1612
202411,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,1495999,0.0003,0.43,0.15,218.12,Google,507,0.05,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202413,1400
202410,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,1128591,0.0002,0.57,0.14,156.12,Google,273,0.06,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202412,1292
202409,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,428205,0.0002,0.88,0.16,69.59,Google,79,0.05,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202411,1332
202408,21049914631,Perf_US_ES_Google_Prospecting_Jaloma_Convertions_PMax_CALIFORNIA,USD,136826,0.0002,1.31,0.3,40.7,Google,31,0.45,136,Google Weekly,JAL_CALIFORNIA,JAL_STAGEIV,202410,1316
202220,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,15344,0.0119,0.15,1.83,28.12,Google,183,1.08,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202222,47
202219,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,31232,0.0201,0.11,2.25,70.23,Google,627,0.59,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202221,51
202218,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,39778,0.0205,0.09,1.89,75.06,Google,817,0.8,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202220,53
202217,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,34165,0.0176,0.11,1.99,67.83,Google,603,0.88,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202219,48
202216,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,37144,0.0206,0.09,1.82,67.77,Google,765,0.71,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202218,55
202215,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,42831,0.0223,0.08,1.77,75.8,Google,954,0.67,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202217,61
202214,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,44465,0.0184,0.09,1.6,71.25,Google,818,0.71,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202216,76
202213,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,98960,0.0055,0.12,0.68,67.22,Google,547,0.92,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202215,51
202212,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,48963,0.0101,0.13,1.37,66.9,Google,496,1.08,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202214,62
202211,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,84078,0.0082,0.1,0.82,69.27,Google,690,1.0,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202213,58
202210,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,48406,0.0152,0.1,1.45,70.24,Google,734,0.94,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202212,49
202209,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,32578,0.0191,0.12,2.24,73.06,Google,621,0.96,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202211,62
202208,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,35632,0.0206,0.09,1.9,67.79,Google,735,0.6,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202210,44
202207,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,31515,0.0239,0.09,2.22,69.84,Google,754,0.81,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202209,42
202206,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,42742,0.0174,0.1,1.74,74.54,Google,744,0.75,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202208,51
202205,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,56857,0.0139,0.1,1.35,76.77,Google,791,0.54,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202207,68
202204,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,47365,0.016,0.07,1.19,56.35,Google,756,0.65,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202206,55
202203,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,58710,0.0142,0.08,1.13,66.24,Google,835,0.69,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202205,43
202202,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,72800,0.0122,0.08,0.99,71.81,Google,889,0.72,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202204,51
202201,15689402862,Bra_US_ES_Google_Prospecting_LeonFlax_Branding_CPA_LEONNORESTEALL,USD,33559,0.0076,0.37,2.79,93.69,Google,256,2.47,30,Google Weekly,LFX_NORESTEALL,LFX_STAGEI,202203,50
202244,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,10866,0.023,0.13,3.03,32.98,Google,250,4.12,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202246,237
202243,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,94068,0.023,0.14,3.23,304.23,Google,2168,7.94,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202245,292
202242,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,92554,0.0203,0.17,3.37,311.93,Google,1877,9.58,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202244,305
202241,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,69566,0.0195,0.15,2.97,206.36,Google,1355,7.13,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202243,314
202240,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,44060,0.0173,0.13,2.2,96.77,Google,762,4.77,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202242,320
202239,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,32251,0.0157,0.16,2.49,80.24,Google,506,5.91,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202241,396
202238,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,36339,0.0166,0.16,2.63,95.48,Google,605,5.33,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202240,377
202237,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,29332,0.0193,0.13,2.48,72.72,Google,565,4.95,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202239,375
202236,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,30814,0.018,0.15,2.62,80.81,Google,554,3.9,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202238,362
202235,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,40117,0.0162,0.12,1.9,76.41,Google,649,3.74,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202237,326
202234,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,44165,0.0151,0.12,1.87,82.71,Google,665,3.75,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202236,353
202233,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,47811,0.017,0.13,2.25,107.45,Google,814,3.16,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202235,397
202232,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,44352,0.0147,0.14,2.12,94.06,Google,650,4.15,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202234,389
202231,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,80180,0.0174,0.12,2.01,161.11,Google,1393,3.28,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202233,331
202230,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,112339,0.0179,0.13,2.38,267.48,Google,2009,3.65,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202232,350
202229,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,133428,0.0179,0.12,2.23,297.43,Google,2390,3.9,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202231,375
202228,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,117773,0.0184,0.12,2.27,267.62,Google,2172,3.24,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202230,328
202227,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,130712,0.0188,0.13,2.38,310.6,Google,2451,3.58,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202229,325
202226,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,115936,0.018,0.14,2.45,283.83,Google,2090,4.15,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202228,291
202225,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,84224,0.0178,0.16,2.86,240.87,Google,1501,3.4,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202227,267
202224,17487187388,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_LE2,USD,27167,0.0163,0.39,6.35,172.47,Google,442,7.19,63,Google Weekly,MS_TEXAS<=2,MS_STAGEII,202226,273
202244,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,4632,0.0242,0.12,2.89,13.38,Google,112,0.0,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202246,408
202243,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,32293,0.0232,0.17,3.93,126.92,Google,748,7.11,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202245,463
202242,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,38508,0.0228,0.15,3.35,128.87,Google,878,7.16,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202244,506
202241,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,27747,0.023,0.15,3.4,94.29,Google,637,6.08,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202243,557
202240,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,19727,0.0189,0.14,2.7,53.35,Google,372,4.2,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202242,632
202239,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,14832,0.016,0.18,2.91,43.19,Google,237,4.48,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202241,725
202238,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,20850,0.0142,0.19,2.71,56.54,Google,296,4.35,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202240,830
202237,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,17159,0.0213,0.11,2.36,40.48,Google,366,2.34,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202239,923
202236,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,19395,0.0167,0.15,2.56,49.63,Google,323,8.41,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202238,898
202235,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,22378,0.0141,0.13,1.84,41.18,Google,316,5.15,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202237,789
202234,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,24710,0.0149,0.13,1.99,49.07,Google,368,2.84,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202236,838
202233,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,26787,0.0152,0.14,2.13,56.92,Google,406,4.66,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202235,912
202232,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,27812,0.013,0.13,1.67,46.31,Google,361,4.31,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202234,941
202231,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,35043,0.0168,0.13,2.14,74.87,Google,587,2.89,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202233,946
202230,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,53387,0.0165,0.14,2.34,124.87,Google,879,3.18,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202232,1005
202229,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,57722,0.0163,0.13,2.13,123.19,Google,938,4.38,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202231,1012
202228,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,54876,0.018,0.14,2.46,134.84,Google,988,3.21,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202230,962
202227,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,60334,0.0178,0.13,2.31,139.27,Google,1073,3.71,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202229,912
202226,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,39737,0.0167,0.14,2.36,93.84,Google,662,3.64,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202228,948
202225,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,38863,0.0175,0.17,2.94,114.22,Google,682,3.42,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202227,1042
202224,17476354545,Bra_US_ES_Google_Prospecting_Manzanilla_Convertions_CPA_MS_TEXAS_UP2,USD,13618,0.0146,0.4,5.82,79.23,Google,199,7.95,62,Google Weekly,MS_TEXAS>2,MS_STAGEII,202226,1084
202307,19106082365,Bra_US_ES_Google_Prospecting_Cicloferon_Convertions_CPA_Texas,USD,21615,0.0215,0.16,3.44,74.28,Google,465,2.32,92,Google Weekly,CICLO_TEXAS,CICLO_STAGEI,202309,49
202306,19106082365,Bra_US_ES_Google_Prospecting_Cicloferon_Convertions_CPA_Texas,USD,69962,0.0232,0.15,3.45,241.31,Google,1625,2.94,92,Google Weekly,CICLO_TEXAS,CICLO_STAGEI,202308,65
202305,19106082365,Bra_US_ES_Google_Prospecting_Cicloferon_Convertions_CPA_Texas,USD,82590,0.0208,0.13,2.74,226.67,Google,1717,2.24,92,Google Weekly,CICLO_TEXAS,CICLO_STAGEI,202307,61
202304,19106082365,Bra_US_ES_Google_Prospecting_Cicloferon_Convertions_CPA_Texas,USD,70852,0.0217,0.14,3.13,221.42,Google,1538,2.6,92,Google Weekly,CICLO_TEXAS,CICLO_STAGEI,202306,48
