store_group_id,ISOweek,sales,name,campaign,tabla_medio,yearweek,cost_campaign
131,202411,11079,PCT_TEXAS,PCT_STAGEI,Facebook Weekly,202409,0.0
131,202412,11427,PCT_TEXAS,PCT_STAGEI,,,
131,202413,11583,PCT_TEXAS,PCT_STAGEI,,,
116,202312,0,SPH_ILLI,SPH_STAGEI,,,
150,202312,40,SPH_CALI,SPH_STAGEII,,,
114,202312,51,SPH_CALI,SPH_STAGEI,,,
152,202312,0,SPH_GRUPOA,SPH_STAGEII,,,
116,202313,9,SPH_ILLI,SPH_STAGEI,,,
150,202313,206,SPH_CALI,SPH_STAGEII,,,
114,202313,270,SPH_CALI,SPH_STAGEI,,,
152,202313,20,SPH_GRUPOA,SPH_STAGEII,,,
116,202314,19,SPH_ILLI,SPH_STAGEI,,,
150,202314,250,SPH_CALI,SPH_STAGEII,,,
114,202314,467,SPH_CALI,SPH_STAGEI,,,
152,202314,59,SPH_GRUPOA,SPH_STAGEII,,,
116,202315,34,SPH_ILLI,SPH_STAGEI,,,
150,202315,428,SPH_CALI,SPH_STAGEII,,,
114,202315,858,SPH_CALI,SPH_STAGEI,,,
152,202315,94,SPH_GRUPOA,SPH_STAGEII,,,
116,202316,90,SPH_ILLI,SPH_STAGEI,,,
150,202316,537,SPH_CALI,SPH_STAGEII,,,
114,202316,1013,SPH_CALI,SPH_STAGEI,,,
152,202316,182,SPH_GRUPOA,SPH_STAGEII,,,
116,202317,117,SPH_ILLI,SPH_STAGEI,,,
150,202317,663,SPH_CALI,SPH_STAGEII,,,
114,202317,1150,SPH_CALI,SPH_STAGEI,,,
152,202317,198,SPH_GRUPOA,SPH_STAGEII,,,
116,202318,138,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202316,114.38
116,202318,138,SPH_ILLI,SPH_STAGEI,Google Weekly,202316,301.51
116,202318,138,SPH_ILLI,SPH_STAGEI,Google Weekly,202316,302.39
150,202318,765,SPH_CALI,SPH_STAGEII,,,
114,202318,1229,SPH_CALI,SPH_STAGEI,Facebook Weekly,202316,145.1
114,202318,1229,SPH_CALI,SPH_STAGEI,Google Weekly,202316,315.59
114,202318,1229,SPH_CALI,SPH_STAGEI,Google Weekly,202316,332.5
152,202318,177,SPH_GRUPOA,SPH_STAGEII,,,
116,202319,148,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202317,54.56
116,202319,148,SPH_ILLI,SPH_STAGEI,Google Weekly,202317,94.45
116,202319,148,SPH_ILLI,SPH_STAGEI,Google Weekly,202317,86.83
150,202319,690,SPH_CALI,SPH_STAGEII,,,
114,202319,1079,SPH_CALI,SPH_STAGEI,Facebook Weekly,202317,192.69
114,202319,1079,SPH_CALI,SPH_STAGEI,Google Weekly,202317,113.63
114,202319,1079,SPH_CALI,SPH_STAGEI,Google Weekly,202317,137.6
152,202319,145,SPH_GRUPOA,SPH_STAGEII,,,
116,202320,125,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202318,159.97
116,202320,125,SPH_ILLI,SPH_STAGEI,Google Weekly,202318,210.12
116,202320,125,SPH_ILLI,SPH_STAGEI,Google Weekly,202318,285.56
150,202320,727,SPH_CALI,SPH_STAGEII,,,
114,202320,1154,SPH_CALI,SPH_STAGEI,Facebook Weekly,202318,657.61
114,202320,1154,SPH_CALI,SPH_STAGEI,Google Weekly,202318,62.08
114,202320,1154,SPH_CALI,SPH_STAGEI,Google Weekly,202318,511.28
152,202320,159,SPH_GRUPOA,SPH_STAGEII,,,
116,202321,123,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202319,110.82
116,202321,123,SPH_ILLI,SPH_STAGEI,Google Weekly,202319,35.06
116,202321,123,SPH_ILLI,SPH_STAGEI,Google Weekly,202319,68.98
150,202321,627,SPH_CALI,SPH_STAGEII,,,
114,202321,1068,SPH_CALI,SPH_STAGEI,Facebook Weekly,202319,746.53
114,202321,1068,SPH_CALI,SPH_STAGEI,Google Weekly,202319,214.21
114,202321,1068,SPH_CALI,SPH_STAGEI,Google Weekly,202319,557.8
152,202321,145,SPH_GRUPOA,SPH_STAGEII,,,
116,202322,85,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202320,83.53
116,202322,85,SPH_ILLI,SPH_STAGEI,Google Weekly,202320,33.11
116,202322,85,SPH_ILLI,SPH_STAGEI,Google Weekly,202320,53.12
150,202322,588,SPH_CALI,SPH_STAGEII,,,
114,202322,898,SPH_CALI,SPH_STAGEI,Facebook Weekly,202320,766.19
114,202322,898,SPH_CALI,SPH_STAGEI,Google Weekly,202320,234.27
114,202322,898,SPH_CALI,SPH_STAGEI,Google Weekly,202320,513.26
152,202322,155,SPH_GRUPOA,SPH_STAGEII,,,
116,202324,100,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202322,80.9
116,202324,100,SPH_ILLI,SPH_STAGEI,Google Weekly,202322,12.93
116,202324,100,SPH_ILLI,SPH_STAGEI,Google Weekly,202322,10.36
150,202324,521,SPH_CALI,SPH_STAGEII,,,
114,202324,730,SPH_CALI,SPH_STAGEI,Facebook Weekly,202322,709.37
114,202324,730,SPH_CALI,SPH_STAGEI,Google Weekly,202322,124.61
114,202324,730,SPH_CALI,SPH_STAGEI,Google Weekly,202322,305.34
152,202324,115,SPH_GRUPOA,SPH_STAGEII,,,
116,202325,118,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202323,77.33
116,202325,118,SPH_ILLI,SPH_STAGEI,Google Weekly,202323,42.6
116,202325,118,SPH_ILLI,SPH_STAGEI,Google Weekly,202323,73.29
150,202325,553,SPH_CALI,SPH_STAGEII,,,
114,202325,791,SPH_CALI,SPH_STAGEI,Facebook Weekly,202323,647.88
114,202325,791,SPH_CALI,SPH_STAGEI,Google Weekly,202323,319.82
114,202325,791,SPH_CALI,SPH_STAGEI,Google Weekly,202323,573.19
152,202325,101,SPH_GRUPOA,SPH_STAGEII,,,
116,202326,118,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202324,76.97
116,202326,118,SPH_ILLI,SPH_STAGEI,Google Weekly,202324,24.53
116,202326,118,SPH_ILLI,SPH_STAGEI,Google Weekly,202324,51.37
150,202326,549,SPH_CALI,SPH_STAGEII,,,
114,202326,765,SPH_CALI,SPH_STAGEI,Facebook Weekly,202324,645.5
114,202326,765,SPH_CALI,SPH_STAGEI,Google Weekly,202324,238.08
114,202326,765,SPH_CALI,SPH_STAGEI,Google Weekly,202324,741.24
152,202326,153,SPH_GRUPOA,SPH_STAGEII,,,
116,202327,126,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202325,76.99
116,202327,126,SPH_ILLI,SPH_STAGEI,Google Weekly,202325,38.7
116,202327,126,SPH_ILLI,SPH_STAGEI,Google Weekly,202325,53.08
150,202327,509,SPH_CALI,SPH_STAGEII,,,
114,202327,700,SPH_CALI,SPH_STAGEI,Facebook Weekly,202325,642.65
114,202327,700,SPH_CALI,SPH_STAGEI,Google Weekly,202325,221.19
114,202327,700,SPH_CALI,SPH_STAGEI,Google Weekly,202325,522.71
152,202327,133,SPH_GRUPOA,SPH_STAGEII,,,
116,202328,71,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202326,77.07
116,202328,71,SPH_ILLI,SPH_STAGEI,Google Weekly,202326,17.94
116,202328,71,SPH_ILLI,SPH_STAGEI,Google Weekly,202326,49.36
150,202328,467,SPH_CALI,SPH_STAGEII,,,
114,202328,657,SPH_CALI,SPH_STAGEI,Facebook Weekly,202326,643.98
114,202328,657,SPH_CALI,SPH_STAGEI,Google Weekly,202326,248.62
114,202328,657,SPH_CALI,SPH_STAGEI,Google Weekly,202326,346.8
152,202328,128,SPH_GRUPOA,SPH_STAGEII,,,
116,202329,101,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202327,76.61
116,202329,101,SPH_ILLI,SPH_STAGEI,Google Weekly,202327,35.27
116,202329,101,SPH_ILLI,SPH_STAGEI,Google Weekly,202327,47.57
150,202329,517,SPH_CALI,SPH_STAGEII,,,
114,202329,690,SPH_CALI,SPH_STAGEI,Facebook Weekly,202327,642.95
114,202329,690,SPH_CALI,SPH_STAGEI,Google Weekly,202327,167.64
114,202329,690,SPH_CALI,SPH_STAGEI,Google Weekly,202327,621.58
152,202329,125,SPH_GRUPOA,SPH_STAGEII,,,
116,202330,124,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202328,77.09
116,202330,124,SPH_ILLI,SPH_STAGEI,Google Weekly,202328,23.5
116,202330,124,SPH_ILLI,SPH_STAGEI,Google Weekly,202328,48.93
150,202330,501,SPH_CALI,SPH_STAGEII,,,
114,202330,628,SPH_CALI,SPH_STAGEI,Facebook Weekly,202328,646.6
114,202330,628,SPH_CALI,SPH_STAGEI,Google Weekly,202328,197.79
114,202330,628,SPH_CALI,SPH_STAGEI,Google Weekly,202328,367.21
152,202330,110,SPH_GRUPOA,SPH_STAGEII,,,
116,202323,91,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202321,83.87
116,202323,91,SPH_ILLI,SPH_STAGEI,Google Weekly,202321,29.03
116,202323,91,SPH_ILLI,SPH_STAGEI,Google Weekly,202321,53.34
150,202323,596,SPH_CALI,SPH_STAGEII,,,
114,202323,856,SPH_CALI,SPH_STAGEI,Facebook Weekly,202321,767.01
114,202323,856,SPH_CALI,SPH_STAGEI,Google Weekly,202321,5.62
114,202323,856,SPH_CALI,SPH_STAGEI,Google Weekly,202321,98.69
152,202323,121,SPH_GRUPOA,SPH_STAGEII,,,
116,202331,125,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202329,76.99
116,202331,125,SPH_ILLI,SPH_STAGEI,Google Weekly,202329,33.35
116,202331,125,SPH_ILLI,SPH_STAGEI,Google Weekly,202329,51.6
150,202331,484,SPH_CALI,SPH_STAGEII,,,
114,202331,669,SPH_CALI,SPH_STAGEI,Facebook Weekly,202329,642.03
114,202331,669,SPH_CALI,SPH_STAGEI,Google Weekly,202329,263.05
114,202331,669,SPH_CALI,SPH_STAGEI,Google Weekly,202329,357.43
152,202331,99,SPH_GRUPOA,SPH_STAGEII,,,
116,202332,110,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202330,65.71
116,202332,110,SPH_ILLI,SPH_STAGEI,Google Weekly,202330,26.54
116,202332,110,SPH_ILLI,SPH_STAGEI,Google Weekly,202330,45.77
150,202332,423,SPH_CALI,SPH_STAGEII,,,
114,202332,505,SPH_CALI,SPH_STAGEI,Facebook Weekly,202330,549.03
114,202332,505,SPH_CALI,SPH_STAGEI,Google Weekly,202330,176.48
114,202332,505,SPH_CALI,SPH_STAGEI,Google Weekly,202330,743.55
152,202332,75,SPH_GRUPOA,SPH_STAGEII,,,
116,202333,86,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202331,74.76
116,202333,86,SPH_ILLI,SPH_STAGEI,Google Weekly,202331,13.38
116,202333,86,SPH_ILLI,SPH_STAGEI,Google Weekly,202331,42.92
150,202333,452,SPH_CALI,SPH_STAGEII,,,
114,202333,578,SPH_CALI,SPH_STAGEI,Facebook Weekly,202331,476.91
114,202333,578,SPH_CALI,SPH_STAGEI,Google Weekly,202331,62.55
114,202333,578,SPH_CALI,SPH_STAGEI,Google Weekly,202331,255.01
152,202333,77,SPH_GRUPOA,SPH_STAGEII,,,
116,202338,41,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202336,55.88
116,202338,41,SPH_ILLI,SPH_STAGEI,Google Weekly,202336,58.52
116,202338,41,SPH_ILLI,SPH_STAGEI,Google Weekly,202336,21.7
150,202338,309,SPH_CALI,SPH_STAGEII,,,
114,202338,400,SPH_CALI,SPH_STAGEI,Facebook Weekly,202336,376.29
114,202338,400,SPH_CALI,SPH_STAGEI,Google Weekly,202336,383.41
114,202338,400,SPH_CALI,SPH_STAGEI,Google Weekly,202336,169.62
152,202338,50,SPH_GRUPOA,SPH_STAGEII,,,
116,202337,42,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202335,70.08
116,202337,42,SPH_ILLI,SPH_STAGEI,Google Weekly,202335,17.82
116,202337,42,SPH_ILLI,SPH_STAGEI,Google Weekly,202335,38.88
150,202337,367,SPH_CALI,SPH_STAGEII,,,
114,202337,423,SPH_CALI,SPH_STAGEI,Facebook Weekly,202335,413.49
114,202337,423,SPH_CALI,SPH_STAGEI,Google Weekly,202335,106.66
114,202337,423,SPH_CALI,SPH_STAGEI,Google Weekly,202335,198.08
152,202337,60,SPH_GRUPOA,SPH_STAGEII,,,
116,202336,42,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202334,69.92
116,202336,42,SPH_ILLI,SPH_STAGEI,Google Weekly,202334,20.81
116,202336,42,SPH_ILLI,SPH_STAGEI,Google Weekly,202334,53.21
150,202336,368,SPH_CALI,SPH_STAGEII,,,
114,202336,476,SPH_CALI,SPH_STAGEI,Facebook Weekly,202334,412.1
114,202336,476,SPH_CALI,SPH_STAGEI,Google Weekly,202334,118.38
114,202336,476,SPH_CALI,SPH_STAGEI,Google Weekly,202334,440.74
152,202336,61,SPH_GRUPOA,SPH_STAGEII,,,
116,202335,67,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202333,70.13
116,202335,67,SPH_ILLI,SPH_STAGEI,Google Weekly,202333,23.72
116,202335,67,SPH_ILLI,SPH_STAGEI,Google Weekly,202333,40.86
150,202335,423,SPH_CALI,SPH_STAGEII,,,
114,202335,595,SPH_CALI,SPH_STAGEI,Facebook Weekly,202333,413.86
114,202335,595,SPH_CALI,SPH_STAGEI,Google Weekly,202333,163.49
114,202335,595,SPH_CALI,SPH_STAGEI,Google Weekly,202333,233.98
152,202335,52,SPH_GRUPOA,SPH_STAGEII,,,
116,202334,78,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202332,69.99
116,202334,78,SPH_ILLI,SPH_STAGEI,Google Weekly,202332,24.65
116,202334,78,SPH_ILLI,SPH_STAGEI,Google Weekly,202332,54.46
150,202334,410,SPH_CALI,SPH_STAGEII,,,
114,202334,569,SPH_CALI,SPH_STAGEI,Facebook Weekly,202332,412.92
114,202334,569,SPH_CALI,SPH_STAGEI,Google Weekly,202332,146.35
114,202334,569,SPH_CALI,SPH_STAGEI,Google Weekly,202332,189.84
152,202334,66,SPH_GRUPOA,SPH_STAGEII,,,
116,202339,50,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202337,55.82
116,202339,50,SPH_ILLI,SPH_STAGEI,Google Weekly,202337,46.33
116,202339,50,SPH_ILLI,SPH_STAGEI,Google Weekly,202337,26.55
150,202339,358,SPH_CALI,SPH_STAGEII,,,
114,202339,428,SPH_CALI,SPH_STAGEI,Facebook Weekly,202337,377.97
114,202339,428,SPH_CALI,SPH_STAGEI,Google Weekly,202337,267.99
114,202339,428,SPH_CALI,SPH_STAGEI,Google Weekly,202337,131.37
152,202339,52,SPH_GRUPOA,SPH_STAGEII,,,
116,202340,33,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202338,55.87
116,202340,33,SPH_ILLI,SPH_STAGEI,Google Weekly,202338,53.74
116,202340,33,SPH_ILLI,SPH_STAGEI,Google Weekly,202338,21.81
150,202340,299,SPH_CALI,SPH_STAGEII,,,
114,202340,411,SPH_CALI,SPH_STAGEI,Facebook Weekly,202338,377.6
114,202340,411,SPH_CALI,SPH_STAGEI,Google Weekly,202338,319.36
114,202340,411,SPH_CALI,SPH_STAGEI,Google Weekly,202338,88.51
152,202340,39,SPH_GRUPOA,SPH_STAGEII,,,
116,202341,29,SPH_ILLI,SPH_STAGEI,Facebook Weekly,202339,47.85
116,202341,29,SPH_ILLI,SPH_STAGEI,Google Weekly,202339,41.69
116,202341,29,SPH_ILLI,SPH_STAGEI,Google Weekly,202339,17.0
150,202341,250,SPH_CALI,SPH_STAGEII,,,
114,202341,335,SPH_CALI,SPH_STAGEI,Facebook Weekly,202339,321.56
114,202341,335,SPH_CALI,SPH_STAGEI,Google Weekly,202339,112.76
114,202341,335,SPH_CALI,SPH_STAGEI,Google Weekly,202339,29.45
152,202341,25,SPH_GRUPOA,SPH_STAGEII,,,
116,202342,37,SPH_ILLI,SPH_STAGEI,,,
150,202342,236,SPH_CALI,SPH_STAGEII,,,
114,202342,306,SPH_CALI,SPH_STAGEI,,,
152,202342,26,SPH_GRUPOA,SPH_STAGEII,,,
116,202343,30,SPH_ILLI,SPH_STAGEI,,,
150,202343,197,SPH_CALI,SPH_STAGEII,,,
114,202343,270,SPH_CALI,SPH_STAGEI,,,
152,202343,23,SPH_GRUPOA,SPH_STAGEII,,,
116,202344,18,SPH_ILLI,SPH_STAGEI,,,
150,202344,220,SPH_CALI,SPH_STAGEII,,,
114,202344,288,SPH_CALI,SPH_STAGEI,,,
152,202344,15,SPH_GRUPOA,SPH_STAGEII,,,
116,202345,24,SPH_ILLI,SPH_STAGEI,,,
150,202345,213,SPH_CALI,SPH_STAGEII,,,
114,202345,281,SPH_CALI,SPH_STAGEI,,,
152,202345,15,SPH_GRUPOA,SPH_STAGEII,,,
116,202346,28,SPH_ILLI,SPH_STAGEI,,,
150,202346,185,SPH_CALI,SPH_STAGEII,,,
114,202346,249,SPH_CALI,SPH_STAGEI,,,
152,202346,26,SPH_GRUPOA,SPH_STAGEII,,,
116,202347,19,SPH_ILLI,SPH_STAGEI,,,
150,202347,151,SPH_CALI,SPH_STAGEII,,,
114,202347,196,SPH_CALI,SPH_STAGEI,,,
152,202347,16,SPH_GRUPOA,SPH_STAGEII,,,
116,202348,11,SPH_ILLI,SPH_STAGEI,,,
150,202348,123,SPH_CALI,SPH_STAGEII,,,
114,202348,187,SPH_CALI,SPH_STAGEI,,,
152,202348,30,SPH_GRUPOA,SPH_STAGEII,,,
116,202349,15,SPH_ILLI,SPH_STAGEI,,,
150,202349,123,SPH_CALI,SPH_STAGEII,,,
114,202349,176,SPH_CALI,SPH_STAGEI,,,
152,202349,14,SPH_GRUPOA,SPH_STAGEII,,,
116,202350,20,SPH_ILLI,SPH_STAGEI,,,
150,202350,112,SPH_CALI,SPH_STAGEII,,,
114,202350,172,SPH_CALI,SPH_STAGEI,,,
152,202350,20,SPH_GRUPOA,SPH_STAGEII,,,
116,202351,5,SPH_ILLI,SPH_STAGEI,,,
150,202351,125,SPH_CALI,SPH_STAGEII,,,
114,202351,190,SPH_CALI,SPH_STAGEI,,,
152,202351,23,SPH_GRUPOA,SPH_STAGEII,,,
116,202352,39,SPH_ILLI,SPH_STAGEI,,,
150,202352,114,SPH_CALI,SPH_STAGEII,,,
114,202352,168,SPH_CALI,SPH_STAGEI,,,
152,202352,31,SPH_GRUPOA,SPH_STAGEII,,,
116,202401,46,SPH_ILLI,SPH_STAGEI,,,
150,202401,124,SPH_CALI,SPH_STAGEII,,,
114,202401,184,SPH_CALI,SPH_STAGEI,,,
152,202401,43,SPH_GRUPOA,SPH_STAGEII,,,
116,202402,26,SPH_ILLI,SPH_STAGEI,,,
150,202402,139,SPH_CALI,SPH_STAGEII,,,
114,202402,201,SPH_CALI,SPH_STAGEI,,,
152,202402,57,SPH_GRUPOA,SPH_STAGEII,,,
116,202403,28,SPH_ILLI,SPH_STAGEI,,,
150,202403,118,SPH_CALI,SPH_STAGEII,,,
114,202403,183,SPH_CALI,SPH_STAGEI,,,
152,202403,32,SPH_GRUPOA,SPH_STAGEII,,,
116,202404,7,SPH_ILLI,SPH_STAGEI,,,
150,202404,124,SPH_CALI,SPH_STAGEII,,,
114,202404,184,SPH_CALI,SPH_STAGEI,,,
152,202404,32,SPH_GRUPOA,SPH_STAGEII,,,
116,202405,17,SPH_ILLI,SPH_STAGEI,,,
150,202405,140,SPH_CALI,SPH_STAGEII,,,
114,202405,223,SPH_CALI,SPH_STAGEI,,,
152,202405,42,SPH_GRUPOA,SPH_STAGEII,,,
116,202406,11,SPH_ILLI,SPH_STAGEI,,,
150,202406,134,SPH_CALI,SPH_STAGEII,,,
114,202406,195,SPH_CALI,SPH_STAGEI,,,
152,202406,26,SPH_GRUPOA,SPH_STAGEII,,,
116,202407,24,SPH_ILLI,SPH_STAGEI,,,
150,202407,133,SPH_CALI,SPH_STAGEII,,,
114,202407,187,SPH_CALI,SPH_STAGEI,,,
152,202407,35,SPH_GRUPOA,SPH_STAGEII,,,
116,202408,13,SPH_ILLI,SPH_STAGEI,,,
150,202408,160,SPH_CALI,SPH_STAGEII,,,
114,202408,230,SPH_CALI,SPH_STAGEI,,,
152,202408,37,SPH_GRUPOA,SPH_STAGEII,,,
116,202409,49,SPH_ILLI,SPH_STAGEI,,,
150,202409,129,SPH_CALI,SPH_STAGEII,,,
114,202409,227,SPH_CALI,SPH_STAGEI,,,
152,202409,45,SPH_GRUPOA,SPH_STAGEII,,,
116,202410,34,SPH_ILLI,SPH_STAGEI,,,
150,202410,195,SPH_CALI,SPH_STAGEII,,,
114,202410,356,SPH_CALI,SPH_STAGEI,,,
152,202410,28,SPH_GRUPOA,SPH_STAGEII,,,
116,202411,52,SPH_ILLI,SPH_STAGEI,,,
150,202411,291,SPH_CALI,SPH_STAGEII,,,
114,202411,627,SPH_CALI,SPH_STAGEI,,,
152,202411,20,SPH_GRUPOA,SPH_STAGEII,,,
116,202412,90,SPH_ILLI,SPH_STAGEI,,,
150,202412,470,SPH_CALI,SPH_STAGEII,,,
114,202412,877,SPH_CALI,SPH_STAGEI,,,
152,202412,37,SPH_GRUPOA,SPH_STAGEII,,,
92,202201,11,CICLO_TEXAS,CICLO_STAGEI,,,
90,202201,16,CICLO_ILLI,CICLO_STAGEI,,,
92,202202,7,CICLO_TEXAS,CICLO_STAGEI,,,
90,202202,14,CICLO_ILLI,CICLO_STAGEI,,,
92,202203,1,CICLO_TEXAS,CICLO_STAGEI,,,
90,202203,7,CICLO_ILLI,CICLO_STAGEI,,,
92,202204,4,CICLO_TEXAS,CICLO_STAGEI,,,
90,202204,6,CICLO_ILLI,CICLO_STAGEI,,,
92,202205,5,CICLO_TEXAS,CICLO_STAGEI,,,
90,202205,3,CICLO_ILLI,CICLO_STAGEI,,,
92,202206,3,CICLO_TEXAS,CICLO_STAGEI,,,
90,202206,5,CICLO_ILLI,CICLO_STAGEI,,,
92,202207,3,CICLO_TEXAS,CICLO_STAGEI,,,
90,202207,3,CICLO_ILLI,CICLO_STAGEI,,,
92,202208,2,CICLO_TEXAS,CICLO_STAGEI,,,
90,202208,2,CICLO_ILLI,CICLO_STAGEI,,,
92,202209,50,CICLO_TEXAS,CICLO_STAGEI,,,
90,202209,27,CICLO_ILLI,CICLO_STAGEI,,,
92,202210,47,CICLO_TEXAS,CICLO_STAGEI,,,
90,202210,26,CICLO_ILLI,CICLO_STAGEI,,,
92,202211,46,CICLO_TEXAS,CICLO_STAGEI,,,
90,202211,29,CICLO_ILLI,CICLO_STAGEI,,,
92,202212,58,CICLO_TEXAS,CICLO_STAGEI,,,
90,202212,28,CICLO_ILLI,CICLO_STAGEI,,,
92,202213,61,CICLO_TEXAS,CICLO_STAGEI,,,
90,202213,35,CICLO_ILLI,CICLO_STAGEI,,,
92,202214,60,CICLO_TEXAS,CICLO_STAGEI,,,
90,202214,19,CICLO_ILLI,CICLO_STAGEI,,,
92,202215,62,CICLO_TEXAS,CICLO_STAGEI,,,
90,202215,30,CICLO_ILLI,CICLO_STAGEI,,,
92,202216,53,CICLO_TEXAS,CICLO_STAGEI,,,
90,202216,32,CICLO_ILLI,CICLO_STAGEI,,,
92,202217,45,CICLO_TEXAS,CICLO_STAGEI,,,
90,202217,23,CICLO_ILLI,CICLO_STAGEI,,,
92,202218,37,CICLO_TEXAS,CICLO_STAGEI,,,
90,202218,31,CICLO_ILLI,CICLO_STAGEI,,,
92,202219,44,CICLO_TEXAS,CICLO_STAGEI,,,
90,202219,29,CICLO_ILLI,CICLO_STAGEI,,,
92,202220,34,CICLO_TEXAS,CICLO_STAGEI,,,
90,202220,32,CICLO_ILLI,CICLO_STAGEI,,,
92,202221,39,CICLO_TEXAS,CICLO_STAGEI,,,
90,202221,29,CICLO_ILLI,CICLO_STAGEI,,,
92,202222,38,CICLO_TEXAS,CICLO_STAGEI,,,
90,202222,37,CICLO_ILLI,CICLO_STAGEI,,,
92,202223,34,CICLO_TEXAS,CICLO_STAGEI,,,
90,202223,31,CICLO_ILLI,CICLO_STAGEI,,,
92,202224,39,CICLO_TEXAS,CICLO_STAGEI,,,
90,202224,17,CICLO_ILLI,CICLO_STAGEI,,,
92,202225,40,CICLO_TEXAS,CICLO_STAGEI,,,
90,202225,26,CICLO_ILLI,CICLO_STAGEI,,,
92,202226,35,CICLO_TEXAS,CICLO_STAGEI,,,
90,202226,17,CICLO_ILLI,CICLO_STAGEI,,,
92,202227,52,CICLO_TEXAS,CICLO_STAGEI,,,
90,202227,29,CICLO_ILLI,CICLO_STAGEI,,,
92,202228,39,CICLO_TEXAS,CICLO_STAGEI,,,
90,202228,19,CICLO_ILLI,CICLO_STAGEI,,,
92,202229,39,CICLO_TEXAS,CICLO_STAGEI,,,
90,202229,19,CICLO_ILLI,CICLO_STAGEI,,,
92,202230,40,CICLO_TEXAS,CICLO_STAGEI,,,
90,202230,25,CICLO_ILLI,CICLO_STAGEI,,,
92,202231,29,CICLO_TEXAS,CICLO_STAGEI,,,
90,202231,23,CICLO_ILLI,CICLO_STAGEI,,,
92,202232,33,CICLO_TEXAS,CICLO_STAGEI,,,
90,202232,24,CICLO_ILLI,CICLO_STAGEI,,,
92,202233,32,CICLO_TEXAS,CICLO_STAGEI,,,
90,202233,20,CICLO_ILLI,CICLO_STAGEI,,,
92,202234,31,CICLO_TEXAS,CICLO_STAGEI,,,
90,202234,28,CICLO_ILLI,CICLO_STAGEI,,,
92,202235,40,CICLO_TEXAS,CICLO_STAGEI,,,
90,202235,30,CICLO_ILLI,CICLO_STAGEI,,,
92,202236,37,CICLO_TEXAS,CICLO_STAGEI,,,
90,202236,33,CICLO_ILLI,CICLO_STAGEI,,,
92,202237,37,CICLO_TEXAS,CICLO_STAGEI,,,
90,202237,22,CICLO_ILLI,CICLO_STAGEI,,,
92,202238,41,CICLO_TEXAS,CICLO_STAGEI,,,
90,202238,16,CICLO_ILLI,CICLO_STAGEI,,,
92,202239,48,CICLO_TEXAS,CICLO_STAGEI,,,
90,202239,33,CICLO_ILLI,CICLO_STAGEI,,,
92,202240,45,CICLO_TEXAS,CICLO_STAGEI,,,
90,202240,31,CICLO_ILLI,CICLO_STAGEI,,,
92,202241,40,CICLO_TEXAS,CICLO_STAGEI,,,
90,202241,52,CICLO_ILLI,CICLO_STAGEI,,,
92,202242,48,CICLO_TEXAS,CICLO_STAGEI,,,
90,202242,42,CICLO_ILLI,CICLO_STAGEI,,,
92,202243,55,CICLO_TEXAS,CICLO_STAGEI,,,
90,202243,44,CICLO_ILLI,CICLO_STAGEI,,,
92,202244,47,CICLO_TEXAS,CICLO_STAGEI,,,
90,202244,32,CICLO_ILLI,CICLO_STAGEI,,,
92,202245,55,CICLO_TEXAS,CICLO_STAGEI,,,
90,202245,43,CICLO_ILLI,CICLO_STAGEI,,,
92,202246,69,CICLO_TEXAS,CICLO_STAGEI,,,
90,202246,45,CICLO_ILLI,CICLO_STAGEI,,,
92,202152,11,CICLO_TEXAS,CICLO_STAGEI,,,
90,202152,18,CICLO_ILLI,CICLO_STAGEI,,,
92,202151,16,CICLO_TEXAS,CICLO_STAGEI,,,
90,202151,14,CICLO_ILLI,CICLO_STAGEI,,,
92,202150,25,CICLO_TEXAS,CICLO_STAGEI,,,
90,202150,15,CICLO_ILLI,CICLO_STAGEI,,,
92,202149,33,CICLO_TEXAS,CICLO_STAGEI,,,
90,202149,10,CICLO_ILLI,CICLO_STAGEI,,,
92,202148,46,CICLO_TEXAS,CICLO_STAGEI,,,
90,202148,33,CICLO_ILLI,CICLO_STAGEI,,,
92,202147,62,CICLO_TEXAS,CICLO_STAGEI,,,
90,202147,33,CICLO_ILLI,CICLO_STAGEI,,,
